FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2018-01-01,UA,19977,UA,1917,11292,1129202,30325,DEN,10423,1042302,30423,AUS,2027,2146,79.00,14.00,2200,0033,5.00,2335,0038,63.00,0.00,,0.00,775.00
2018-01-01,UA,19977,UA,1917,13487,1348702,31650,MSP,11292,1129202,30325,DEN,1640,1633,-7.00,14.00,1647,1723,10.00,1757,1733,-24.00,0.00,,0.00,680.00
2018-01-01,UA,19977,UA,1916,12266,1226603,31453,IAH,14679,1467903,33570,SAN,1830,1901,31.00,19.00,1920,2022,4.00,2002,2026,24.00,0.00,,0.00,1303.00
2018-01-01,UA,19977,UA,1916,14679,1467903,33570,SAN,12264,1226402,30852,IAD,2245,2241,-4.00,15.00,2256,0601,5.00,0629,0606,-23.00,0.00,,0.00,2253.00
2018-01-01,UA,19977,UA,1915,14771,1477104,32457,SFO,10423,1042302,30423,AUS,2359,2352,-7.00,13.00,0005,0455,5.00,0527,0500,-27.00,0.00,,0.00,1504.00
2018-01-01,UA,19977,UA,1913,13930,1393006,30977,ORD,11618,1161802,31703,EWR,0600,0614,14.00,14.00,0628,0858,19.00,0905,0917,12.00,0.00,,0.00,719.00
2018-01-01,UA,19977,UA,1909,12892,1289208,32575,LAX,11618,1161802,31703,EWR,0904,0914,10.00,21.00,0935,1713,10.00,1729,1723,-6.00,0.00,,0.00,2454.00
2018-01-01,UA,19977,UA,1908,14771,1477104,32457,SFO,14057,1405702,34057,PDX,2035,2031,-4.00,16.00,2047,2207,5.00,2224,2212,-12.00,0.00,,0.00,550.00
2018-01-01,UA,19977,UA,1907,12266,1226603,31453,IAH,11697,1169706,32467,FLL,0735,0724,-11.00,19.00,0743,1036,6.00,1105,1042,-23.00,0.00,,0.00,966.00
2018-01-01,UA,19977,UA,1904,14679,1467903,33570,SAN,11292,1129202,30325,DEN,0812,0804,-8.00,46.00,0850,1135,5.00,1143,1140,-3.00,0.00,,0.00,853.00
2018-01-01,UA,19977,UA,1900,10397,1039707,30397,ATL,14771,1477104,32457,SFO,0730,0729,-1.00,21.00,0750,0948,4.00,0956,0952,-4.00,0.00,,0.00,2139.00
2018-01-01,UA,19977,UA,1899,12889,1288903,32211,LAS,12266,1226603,31453,IAH,0820,0816,-4.00,10.00,0826,1248,9.00,1319,1257,-22.00,0.00,,0.00,1222.00
2018-01-01,UA,19977,UA,1898,14027,1402702,34027,PBI,11618,1161802,31703,EWR,0952,1047,55.00,21.00,1108,1327,10.00,1238,1337,59.00,0.00,,0.00,1023.00
2018-01-01,UA,19977,UA,1897,12892,1289208,32575,LAX,13930,1393006,30977,ORD,1410,1636,146.00,13.00,1649,2214,5.00,2011,2219,128.00,0.00,,0.00,1744.00
2018-01-01,UA,19977,UA,1896,12889,1288903,32211,LAS,14771,1477104,32457,SFO,1315,1306,-9.00,25.00,1331,1438,4.00,1453,1442,-11.00,0.00,,0.00,414.00
2018-01-01,UA,19977,UA,1895,12266,1226603,31453,IAH,14107,1410702,30466,PHX,0940,0938,-2.00,17.00,0955,1129,7.00,1141,1136,-5.00,0.00,,0.00,1009.00
2018-01-01,UA,19977,UA,1895,15304,1530402,33195,TPA,12266,1226603,31453,IAH,0711,0716,5.00,11.00,0727,0844,3.00,0836,0847,11.00,0.00,,0.00,787.00
2018-01-01,UA,19977,UA,1894,13495,1349505,33495,MSY,12266,1226603,31453,IAH,1701,1701,0.00,17.00,1718,1815,8.00,1825,1823,-2.00,0.00,,0.00,305.00
2018-01-01,UA,19977,UA,1893,14771,1477104,32457,SFO,11292,1129202,30325,DEN,1702,1811,69.00,15.00,1826,2124,5.00,2027,2129,62.00,0.00,,0.00,967.00
2018-01-01,UA,19977,UA,1892,11618,1161802,31703,EWR,10529,1052906,30529,BDL,2159,2247,48.00,17.00,2304,2332,8.00,2300,2340,40.00,0.00,,0.00,116.00
2018-01-01,UA,19977,UA,1891,13930,1393006,30977,ORD,14771,1477104,32457,SFO,1010,1529,319.00,11.00,1540,1740,4.00,1249,1744,295.00,0.00,,0.00,1846.00
2018-01-01,UA,19977,UA,1890,11618,1161802,31703,EWR,15304,1530402,33195,TPA,1059,1105,6.00,13.00,1118,1358,5.00,1359,1403,4.00,0.00,,0.00,997.00
2018-01-01,UA,19977,UA,1889,14771,1477104,32457,SFO,10423,1042302,30423,AUS,1759,1755,-4.00,11.00,1806,2257,6.00,2325,2303,-22.00,0.00,,0.00,1504.00
2018-01-01,UA,19977,UA,1888,12266,1226603,31453,IAH,10721,1072102,30721,BOS,2001,2000,-1.00,21.00,2021,0031,4.00,0041,0035,-6.00,0.00,,0.00,1597.00
2018-01-01,UA,19977,UA,1888,14057,1405702,34057,PDX,12266,1226603,31453,IAH,1244,1241,-3.00,10.00,1251,1819,13.00,1845,1832,-13.00,0.00,,0.00,1825.00
2018-01-01,UA,19977,UA,1887,11292,1129202,30325,DEN,10529,1052906,30529,BDL,1750,1751,1.00,17.00,1808,2319,10.00,2330,2329,-1.00,0.00,,0.00,1671.00
2018-01-01,UA,19977,UA,1886,10529,1052906,30529,BDL,11292,1129202,30325,DEN,0759,0931,92.00,22.00,0953,1143,10.00,1027,1153,86.00,0.00,,0.00,1671.00
2018-01-01,UA,19977,UA,1885,11618,1161802,31703,EWR,14771,1477104,32457,SFO,1625,1627,2.00,22.00,1649,1941,7.00,2001,1948,-13.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,1884,12266,1226603,31453,IAH,14057,1405702,34057,PDX,1833,1829,-4.00,20.00,1849,2107,5.00,2120,2112,-8.00,0.00,,0.00,1825.00
2018-01-01,UA,19977,UA,1883,13930,1393006,30977,ORD,14831,1483106,32457,SJC,1948,2033,45.00,19.00,2052,2246,10.00,2232,2256,24.00,0.00,,0.00,1829.00
2018-01-01,UA,19977,UA,1882,12892,1289208,32575,LAX,11618,1161802,31703,EWR,2342,2342,0.00,17.00,2359,0731,13.00,0755,0744,-11.00,0.00,,0.00,2454.00
2018-01-01,UA,19977,UA,1881,12264,1226402,30852,IAD,14771,1477104,32457,SFO,0635,0634,-1.00,18.00,0652,0935,5.00,0944,0940,-4.00,0.00,,0.00,2419.00
2018-01-01,UA,19977,UA,1880,11292,1129202,30325,DEN,12266,1226603,31453,IAH,2229,2222,-7.00,17.00,2239,0117,4.00,0147,0121,-26.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,1878,11618,1161802,31703,EWR,14771,1477104,32457,SFO,1250,1244,-6.00,17.00,1301,1546,7.00,1628,1553,-35.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,1878,14771,1477104,32457,SFO,12266,1226603,31453,IAH,1710,1703,-7.00,15.00,1718,2228,6.00,2256,2234,-22.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1877,11618,1161802,31703,EWR,14908,1490803,32575,SNA,1245,1243,-2.00,23.00,1306,1552,18.00,1559,1610,11.00,0.00,,0.00,2434.00
2018-01-01,UA,19977,UA,1877,15304,1530402,33195,TPA,11618,1161802,31703,EWR,0745,0738,-7.00,14.00,0752,0951,5.00,1025,0956,-29.00,0.00,,0.00,997.00
2018-01-01,UA,19977,UA,1876,14986,1498603,34986,SRQ,13930,1393006,30977,ORD,1457,1511,14.00,9.00,1520,1644,4.00,1654,1648,-6.00,0.00,,0.00,1050.00
2018-01-01,UA,19977,UA,1875,12953,1295304,31703,LGA,12266,1226603,31453,IAH,1007,1012,5.00,27.00,1039,1327,8.00,1330,1335,5.00,0.00,,0.00,1416.00
2018-01-01,UA,19977,UA,1874,12266,1226603,31453,IAH,11292,1129202,30325,DEN,1155,1152,-3.00,13.00,1205,1303,4.00,1331,1307,-24.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,1873,10529,1052906,30529,BDL,12264,1226402,30852,IAD,1025,1118,53.00,14.00,1132,1232,7.00,1149,1239,50.00,0.00,,0.00,326.00
2018-01-01,UA,19977,UA,1872,12266,1226603,31453,IAH,13851,1385103,33851,OKC,0735,0730,-5.00,18.00,0748,0847,5.00,0908,0852,-16.00,0.00,,0.00,395.00
2018-01-01,UA,19977,UA,1871,14635,1463502,31714,RSW,13930,1393006,30977,ORD,0600,0549,-11.00,16.00,0605,0745,15.00,0809,0800,-9.00,0.00,,0.00,1120.00
2018-01-01,UA,19977,UA,1870,12266,1226603,31453,IAH,14679,1467903,33570,SAN,1420,1421,1.00,21.00,1442,1546,3.00,1552,1549,-3.00,0.00,,0.00,1303.00
2018-01-01,UA,19977,UA,1870,15304,1530402,33195,TPA,12266,1226603,31453,IAH,0921,0916,-5.00,11.00,0927,1038,5.00,1051,1043,-8.00,0.00,,0.00,787.00
2018-01-01,UA,19977,UA,1869,11618,1161802,31703,EWR,13204,1320402,31454,MCO,1518,1554,36.00,22.00,1616,1838,13.00,1813,1851,38.00,0.00,,0.00,937.00
2018-01-01,UA,19977,UA,1868,10721,1072102,30721,BOS,11618,1161802,31703,EWR,1720,1733,13.00,20.00,1753,1841,10.00,1857,1851,-6.00,0.00,,0.00,200.00
2018-01-01,UA,19977,UA,1867,12266,1226603,31453,IAH,11618,1161802,31703,EWR,2005,2146,101.00,17.00,2203,0143,9.00,0030,0152,82.00,0.00,,0.00,1400.00
2018-01-01,UA,19977,UA,1867,14747,1474703,30559,SEA,12266,1226603,31453,IAH,1240,1238,-2.00,14.00,1252,1834,10.00,1859,1844,-15.00,0.00,,0.00,1874.00
2018-01-01,UA,19977,UA,1867,14771,1477104,32457,SFO,14747,1474703,30559,SEA,0725,0720,-5.00,12.00,0732,0911,8.00,0937,0919,-18.00,0.00,,0.00,679.00
2018-01-01,UA,19977,UA,1866,11618,1161802,31703,EWR,11298,1129806,30194,DFW,2039,2126,47.00,48.00,2214,0037,10.00,2346,0047,61.00,0.00,,0.00,1372.00
2018-01-01,UA,19977,UA,1865,14771,1477104,32457,SFO,10721,1072102,30721,BOS,1105,1055,-10.00,35.00,1130,1933,4.00,1945,1937,-8.00,0.00,,0.00,2704.00
2018-01-01,UA,19977,UA,1863,12892,1289208,32575,LAX,14771,1477104,32457,SFO,0915,1043,88.00,27.00,1110,1204,2.00,1100,1206,66.00,0.00,,0.00,337.00
2018-01-01,UA,19977,UA,1862,12266,1226603,31453,IAH,10423,1042302,30423,AUS,1155,1151,-4.00,17.00,1208,1239,4.00,1259,1243,-16.00,0.00,,0.00,140.00
2018-01-01,UA,19977,UA,1860,11292,1129202,30325,DEN,14570,1457002,34570,RNO,1122,1119,-3.00,17.00,1136,1232,5.00,1244,1237,-7.00,0.00,,0.00,804.00
2018-01-01,UA,19977,UA,1859,12266,1226603,31453,IAH,14107,1410702,30466,PHX,1203,1159,-4.00,22.00,1221,1355,4.00,1405,1359,-6.00,0.00,,0.00,1009.00
2018-01-01,UA,19977,UA,1858,11292,1129202,30325,DEN,12953,1295304,31703,LGA,1738,1737,-1.00,14.00,1751,2258,4.00,2319,2302,-17.00,0.00,,0.00,1620.00
2018-01-01,UA,19977,UA,1858,14771,1477104,32457,SFO,11292,1129202,30325,DEN,1320,1331,11.00,25.00,1356,1648,4.00,1651,1652,1.00,0.00,,0.00,967.00
2018-01-01,UA,19977,UA,1857,11618,1161802,31703,EWR,14635,1463502,31714,RSW,2047,2117,30.00,34.00,2151,0043,4.00,2359,0047,48.00,0.00,,0.00,1068.00
2018-01-01,UA,19977,UA,1853,14100,1410005,34100,PHL,13930,1393006,30977,ORD,1121,1113,-8.00,12.00,1125,1215,6.00,1245,1221,-24.00,0.00,,0.00,678.00
2018-01-01,UA,19977,UA,1852,13891,1389101,32575,ONT,11292,1129202,30325,DEN,0530,0527,-3.00,10.00,0537,0819,6.00,0848,0825,-23.00,0.00,,0.00,819.00
2018-01-01,UA,19977,UA,1851,12266,1226603,31453,IAH,10821,1082106,30852,BWI,1959,2001,2.00,18.00,2019,2343,5.00,2356,2348,-8.00,0.00,,0.00,1235.00
2018-01-01,UA,19977,UA,1851,14831,1483106,32457,SJC,12266,1226603,31453,IAH,1305,1316,11.00,17.00,1333,1846,11.00,1851,1857,6.00,0.00,,0.00,1608.00
2018-01-01,UA,19977,UA,1850,13204,1320402,31454,MCO,13930,1393006,30977,ORD,1050,1135,45.00,14.00,1149,1308,3.00,1246,1311,25.00,0.00,,0.00,1005.00
2018-01-01,UA,19977,UA,1849,11618,1161802,31703,EWR,10397,1039707,30397,ATL,0945,0945,0.00,14.00,0959,1157,5.00,1219,1202,-17.00,0.00,,0.00,746.00
2018-01-01,UA,19977,UA,1847,13930,1393006,30977,ORD,14771,1477104,32457,SFO,1536,1620,44.00,13.00,1633,1835,8.00,1825,1843,18.00,0.00,,0.00,1846.00
2018-01-01,UA,19977,UA,1845,14771,1477104,32457,SFO,11292,1129202,30325,DEN,1547,1555,8.00,22.00,1617,1910,6.00,1923,1916,-7.00,0.00,,0.00,967.00
2018-01-01,UA,19977,UA,1844,12266,1226603,31453,IAH,14771,1477104,32457,SFO,2025,2026,1.00,14.00,2040,2232,8.00,2252,2240,-12.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1843,12266,1226603,31453,IAH,14869,1486903,34614,SLC,0950,1009,19.00,20.00,1029,1214,3.00,1215,1217,2.00,0.00,,0.00,1195.00
2018-01-01,UA,19977,UA,1842,12266,1226603,31453,IAH,12892,1289208,32575,LAX,2031,2028,-3.00,14.00,2042,2151,18.00,2224,2209,-15.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1840,12264,1226402,30852,IAD,12892,1289208,32575,LAX,2205,2201,-4.00,17.00,2218,0024,9.00,0059,0033,-26.00,0.00,,0.00,2288.00
2018-01-01,UA,19977,UA,1837,11618,1161802,31703,EWR,10423,1042302,30423,AUS,2033,2043,10.00,55.00,2138,0013,5.00,2350,0018,28.00,0.00,,0.00,1504.00
2018-01-01,UA,19977,UA,1836,13930,1393006,30977,ORD,14057,1405702,34057,PDX,1640,1634,-6.00,25.00,1659,1847,5.00,1917,1852,-25.00,0.00,,0.00,1739.00
2018-01-01,UA,19977,UA,1835,10693,1069302,30693,BNA,14771,1477104,32457,SFO,1821,1913,52.00,11.00,1924,2200,7.00,2131,2207,36.00,0.00,,0.00,1969.00
2018-01-01,UA,19977,UA,1834,14635,1463502,31714,RSW,11618,1161802,31703,EWR,0530,0527,-3.00,16.00,0543,0750,6.00,0817,0756,-21.00,0.00,,0.00,1068.00
2018-01-01,UA,19977,UA,1832,10423,1042302,30423,AUS,13930,1393006,30977,ORD,1700,1656,-4.00,9.00,1705,1916,15.00,1937,1931,-6.00,0.00,,0.00,977.00
2018-01-01,UA,19977,UA,1830,14771,1477104,32457,SFO,10693,1069302,30693,BNA,1108,1106,-2.00,31.00,1137,1717,4.00,1727,1721,-6.00,0.00,,0.00,1969.00
2018-01-01,UA,19977,UA,1829,11618,1161802,31703,EWR,10423,1042302,30423,AUS,0743,0741,-2.00,15.00,0756,1047,8.00,1105,1055,-10.00,0.00,,0.00,1504.00
2018-01-01,UA,19977,UA,1828,11292,1129202,30325,DEN,12266,1226603,31453,IAH,1403,1544,101.00,14.00,1558,1847,7.00,1725,1854,89.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,1827,11618,1161802,31703,EWR,14679,1467903,33570,SAN,1646,1708,22.00,32.00,1740,2001,3.00,2000,2004,4.00,0.00,,0.00,2425.00
2018-01-01,UA,19977,UA,1826,10849,1084905,30849,BZN,13930,1393006,30977,ORD,1220,1257,37.00,10.00,1307,1631,11.00,1612,1642,30.00,0.00,,0.00,1185.00
2018-01-01,UA,19977,UA,1825,14843,1484306,34819,SJU,11618,1161802,31703,EWR,1720,1707,-13.00,9.00,1716,1955,6.00,2035,2001,-34.00,0.00,,0.00,1608.00
2018-01-01,UA,19977,UA,1824,11292,1129202,30325,DEN,13198,1319801,33198,MCI,2225,2237,12.00,30.00,2307,0110,6.00,0059,0116,17.00,0.00,,0.00,533.00
2018-01-01,UA,19977,UA,1823,13930,1393006,30977,ORD,12953,1295304,31703,LGA,1916,1927,11.00,17.00,1944,2225,9.00,2229,2234,5.00,0.00,,0.00,733.00
2018-01-01,UA,19977,UA,1822,11298,1129806,30194,DFW,11292,1129202,30325,DEN,0915,0907,-8.00,13.00,0920,0955,16.00,1025,1011,-14.00,0.00,,0.00,641.00
2018-01-01,UA,19977,UA,1821,11298,1129806,30194,DFW,12266,1226603,31453,IAH,0525,0516,-9.00,13.00,0529,0608,7.00,0637,0615,-22.00,0.00,,0.00,224.00
2018-01-01,UA,19977,UA,1820,10849,1084905,30849,BZN,13930,1393006,30977,ORD,0732,0727,-5.00,11.00,0738,1107,8.00,1127,1115,-12.00,0.00,,0.00,1185.00
2018-01-01,UA,19977,UA,1819,11292,1129202,30325,DEN,12266,1226603,31453,IAH,1135,1133,-2.00,12.00,1145,1432,10.00,1455,1442,-13.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,1819,11618,1161802,31703,EWR,11292,1129202,30325,DEN,0600,0559,-1.00,14.00,0613,0806,6.00,0835,0812,-23.00,0.00,,0.00,1605.00
2018-01-01,UA,19977,UA,1818,11618,1161802,31703,EWR,13930,1393006,30977,ORD,0850,0923,33.00,19.00,0942,1031,9.00,1028,1040,12.00,0.00,,0.00,719.00
2018-01-01,UA,19977,UA,1817,11292,1129202,30325,DEN,11003,1100303,31003,CID,2016,2013,-3.00,18.00,2031,2259,8.00,2313,2307,-6.00,0.00,,0.00,692.00
2018-01-01,UA,19977,UA,1815,12266,1226603,31453,IAH,14771,1477104,32457,SFO,1230,1300,30.00,19.00,1319,1511,6.00,1455,1517,22.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1815,12892,1289208,32575,LAX,12266,1226603,31453,IAH,0600,0708,68.00,14.00,0722,1156,12.00,1114,1208,54.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1814,13930,1393006,30977,ORD,13495,1349505,33495,MSY,1227,1224,-3.00,16.00,1240,1435,5.00,1455,1440,-15.00,0.00,,0.00,837.00
2018-01-01,UA,19977,UA,1812,14771,1477104,32457,SFO,14492,1449202,34492,RDU,2110,2109,-1.00,16.00,2125,0447,6.00,0510,0453,-17.00,0.00,,0.00,2400.00
2018-01-01,UA,19977,UA,1811,11292,1129202,30325,DEN,14107,1410702,30466,PHX,1530,1523,-7.00,10.00,1533,1702,7.00,1726,1709,-17.00,0.00,,0.00,602.00
2018-01-01,UA,19977,UA,1810,11618,1161802,31703,EWR,12266,1226603,31453,IAH,1710,1710,0.00,21.00,1731,1945,7.00,2006,1952,-14.00,0.00,,0.00,1400.00
2018-01-01,UA,19977,UA,1809,11697,1169706,32467,FLL,11042,1104205,30647,CLE,1117,1110,-7.00,26.00,1136,1405,9.00,1411,1414,3.00,0.00,,0.00,1062.00
2018-01-01,UA,19977,UA,1808,11042,1104205,30647,CLE,14635,1463502,31714,RSW,1511,1511,0.00,21.00,1532,1754,3.00,1800,1757,-3.00,0.00,,0.00,1025.00
2018-01-01,UA,19977,UA,1807,11292,1129202,30325,DEN,11618,1161802,31703,EWR,0515,0511,-4.00,21.00,0532,1037,11.00,1053,1048,-5.00,0.00,,0.00,1605.00
2018-01-01,UA,19977,UA,1806,11042,1104205,30647,CLE,11697,1169706,32467,FLL,0721,0721,0.00,14.00,0735,1015,6.00,1025,1021,-4.00,0.00,,0.00,1062.00
2018-01-01,UA,19977,UA,1804,11618,1161802,31703,EWR,14576,1457606,34576,ROC,2159,2214,15.00,26.00,2240,2328,5.00,2318,2333,15.00,0.00,,0.00,246.00
2018-01-01,UA,19977,UA,1802,11618,1161802,31703,EWR,11042,1104205,30647,CLE,1915,1908,-7.00,23.00,1931,2037,9.00,2059,2046,-13.00,0.00,,0.00,404.00
2018-01-01,UA,19977,UA,1801,12266,1226603,31453,IAH,11278,1127805,30852,DCA,0655,0646,-9.00,25.00,0711,1026,3.00,1057,1029,-28.00,0.00,,0.00,1208.00
2018-01-01,UA,19977,UA,1799,11603,1160302,31603,EUG,14771,1477104,32457,SFO,1820,1943,83.00,24.00,2007,2116,4.00,1956,2120,84.00,0.00,,0.00,451.00
2018-01-01,UA,19977,UA,1799,14771,1477104,32457,SFO,11618,1161802,31703,EWR,2105,2057,-8.00,16.00,2113,0456,7.00,0530,0503,-27.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,1798,14771,1477104,32457,SFO,14679,1467903,33570,SAN,1645,1645,0.00,22.00,1707,1815,3.00,1818,1818,0.00,0.00,,0.00,447.00
2018-01-01,UA,19977,UA,1797,12266,1226603,31453,IAH,14107,1410702,30466,PHX,1430,1429,-1.00,10.00,1439,1611,6.00,1628,1617,-11.00,0.00,,0.00,1009.00
2018-01-01,UA,19977,UA,1797,15304,1530402,33195,TPA,12266,1226603,31453,IAH,1150,1147,-3.00,10.00,1157,1307,4.00,1317,1311,-6.00,0.00,,0.00,787.00
2018-01-01,UA,19977,UA,1796,14771,1477104,32457,SFO,11618,1161802,31703,EWR,2355,2342,-13.00,22.00,0004,0754,6.00,0820,0800,-20.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,1795,12266,1226603,31453,IAH,15376,1537602,30436,TUS,1835,1839,4.00,20.00,1859,2013,8.00,2021,2021,0.00,0.00,,0.00,936.00
2018-01-01,UA,19977,UA,1793,12266,1226603,31453,IAH,14683,1468305,33214,SAT,1822,1841,19.00,17.00,1858,1934,6.00,1929,1940,11.00,0.00,,0.00,191.00
2018-01-01,UA,19977,UA,1792,12266,1226603,31453,IAH,14747,1474703,30559,SEA,1626,1622,-4.00,20.00,1642,1903,9.00,1922,1912,-10.00,0.00,,0.00,1874.00
2018-01-01,UA,19977,UA,1791,12266,1226603,31453,IAH,12892,1289208,32575,LAX,1901,1903,2.00,12.00,1915,2029,8.00,2052,2037,-15.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1790,11618,1161802,31703,EWR,11697,1169706,32467,FLL,1345,1353,8.00,29.00,1422,1703,5.00,1657,1708,11.00,0.00,,0.00,1065.00
2018-01-01,UA,19977,UA,1790,11697,1169706,32467,FLL,13930,1393006,30977,ORD,1911,1947,36.00,11.00,1958,2137,2.00,2128,2139,11.00,0.00,,0.00,1182.00
2018-01-01,UA,19977,UA,1790,13930,1393006,30977,ORD,14057,1405702,34057,PDX,2248,2242,-6.00,14.00,2256,0033,3.00,0125,0036,-49.00,0.00,,0.00,1739.00
2018-01-01,UA,19977,UA,1789,12266,1226603,31453,IAH,15304,1530402,33195,TPA,2015,2129,74.00,13.00,2142,0019,5.00,2324,0024,60.00,0.00,,0.00,787.00
2018-01-01,UA,19977,UA,1788,13204,1320402,31454,MCO,12266,1226603,31453,IAH,1149,1213,24.00,12.00,1225,1344,3.00,1328,1347,19.00,0.00,,0.00,854.00
2018-01-01,UA,19977,UA,1787,12266,1226603,31453,IAH,14492,1449202,34492,RDU,1955,1951,-4.00,15.00,2006,2312,7.00,2335,2319,-16.00,0.00,,0.00,1042.00
2018-01-01,UA,19977,UA,1786,12892,1289208,32575,LAX,11042,1104205,30647,CLE,2252,2252,0.00,16.00,2308,0604,8.00,0623,0612,-11.00,0.00,,0.00,2052.00
2018-01-01,UA,19977,UA,1785,12264,1226402,30852,IAD,11697,1169706,32467,FLL,0830,0840,10.00,20.00,0900,1115,5.00,1114,1120,6.00,0.00,,0.00,901.00
2018-01-01,UA,19977,UA,1783,13204,1320402,31454,MCO,12266,1226603,31453,IAH,0923,0919,-4.00,11.00,0930,1051,4.00,1102,1055,-7.00,0.00,,0.00,854.00
2018-01-01,UA,19977,UA,1782,10713,1071302,30713,BOI,11292,1129202,30325,DEN,0653,0648,-5.00,27.00,0715,0834,7.00,0854,0841,-13.00,0.00,,0.00,649.00
2018-01-01,UA,19977,UA,1781,12266,1226603,31453,IAH,14893,1489302,33192,SMF,0940,0938,-2.00,18.00,0956,1148,4.00,1200,1152,-8.00,0.00,,0.00,1609.00
2018-01-01,UA,19977,UA,1779,11292,1129202,30325,DEN,10140,1014005,30140,ABQ,1920,1934,14.00,13.00,1947,2038,7.00,2036,2045,9.00,0.00,,0.00,349.00
2018-01-01,UA,19977,UA,1778,14570,1457002,34570,RNO,14771,1477104,32457,SFO,1235,1230,-5.00,9.00,1239,1328,5.00,1353,1333,-20.00,0.00,,0.00,192.00
2018-01-01,UA,19977,UA,1777,12266,1226603,31453,IAH,12892,1289208,32575,LAX,1437,1441,4.00,17.00,1458,1605,10.00,1628,1615,-13.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1776,14057,1405702,34057,PDX,13930,1393006,30977,ORD,0030,0019,-11.00,7.00,0026,0540,4.00,0621,0544,-37.00,0.00,,0.00,1739.00
2018-01-01,UA,19977,UA,1774,11292,1129202,30325,DEN,14100,1410005,34100,PHL,0946,1004,18.00,17.00,1021,1516,6.00,1521,1522,1.00,0.00,,0.00,1558.00
2018-01-01,UA,19977,UA,1774,14107,1410702,30466,PHX,11292,1129202,30325,DEN,0600,0558,-2.00,10.00,0608,0727,5.00,0747,0732,-15.00,0.00,,0.00,602.00
2018-01-01,UA,19977,UA,1773,11618,1161802,31703,EWR,14321,1432105,34321,PWM,2145,2142,-3.00,44.00,2226,2315,3.00,2303,2318,15.00,0.00,,0.00,284.00
2018-01-01,UA,19977,UA,1773,14027,1402702,34027,PBI,11618,1161802,31703,EWR,1720,1744,24.00,19.00,1803,2013,9.00,2017,2022,5.00,0.00,,0.00,1023.00
2018-01-01,UA,19977,UA,1772,12266,1226603,31453,IAH,14683,1468305,33214,SAT,0740,0735,-5.00,16.00,0751,0830,4.00,0849,0834,-15.00,0.00,,0.00,191.00
2018-01-01,UA,19977,UA,1771,11884,1188402,31884,GEG,11292,1129202,30325,DEN,1345,1340,-5.00,12.00,1352,1634,4.00,1657,1638,-19.00,0.00,,0.00,836.00
2018-01-01,UA,19977,UA,1770,11618,1161802,31703,EWR,13577,1357702,31135,MYR,1010,1007,-3.00,11.00,1018,1148,2.00,1208,1150,-18.00,0.00,,0.00,550.00
2018-01-01,UA,19977,UA,1769,15376,1537602,30436,TUS,11292,1129202,30325,DEN,1440,1454,14.00,12.00,1506,1635,4.00,1642,1639,-3.00,0.00,,0.00,639.00
2018-01-01,UA,19977,UA,1768,12266,1226603,31453,IAH,15304,1530402,33195,TPA,1155,1153,-2.00,24.00,1217,1454,6.00,1504,1500,-4.00,0.00,,0.00,787.00
2018-01-01,UA,19977,UA,1768,13204,1320402,31454,MCO,12266,1226603,31453,IAH,0655,0649,-6.00,17.00,0706,0820,6.00,0832,0826,-6.00,0.00,,0.00,854.00
2018-01-01,UA,19977,UA,1767,11292,1129202,30325,DEN,11278,1127805,30852,DCA,0945,0953,8.00,13.00,1006,1451,3.00,1504,1454,-10.00,0.00,,0.00,1476.00
2018-01-01,UA,19977,UA,1766,12266,1226603,31453,IAH,14057,1405702,34057,PDX,2135,2132,-3.00,15.00,2147,0009,5.00,0022,0014,-8.00,0.00,,0.00,1825.00
2018-01-01,UA,19977,UA,1765,12266,1226603,31453,IAH,12889,1288903,32211,LAS,2139,2136,-3.00,15.00,2151,2241,7.00,2306,2248,-18.00,0.00,,0.00,1222.00
